Time,PM2_5,PM10,sharpPM,dhtTemp,dhtHum,specCO,figaroCO,figaroCO2,SUMTemp,SUMBinary
1510437519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510437582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510437644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510437769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510437894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510437926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510437969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510438950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510438993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.5,0
1510439599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510439974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510440998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510441353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510441478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510441553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510441959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510441990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510442065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510442983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510443945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510443976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510444937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510444969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510445961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510445993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510446954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510446985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
1510447884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,0
1510447916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0
